warehouse_id,product_id,inventory_on_hand_qty,safety_stock_qty,daily_demand_30d_avg,days_of_inventory,stockout_risk_flag
WH_KOLKATA_E,P0981,1537.0,637.0,45.5,33.8,0
WH_KOLKATA_E,P0159,1146.0,682.0,48.7,23.5,0
WH_KOLKATA_E,P0700,5616.0,1985.0,141.8,39.6,0
WH_KOLKATA_E,P0247,1152.0,400.0,28.6,40.3,0
WH_KOLKATA_E,P0030,3629.0,2012.0,143.7,25.3,0
WH_KOLKATA_E,P0956,4834.0,1466.0,104.7,46.2,0
WH_KOLKATA_E,P0596,3613.0,1784.0,127.4,28.4,0
WH_KOLKATA_E,P0154,4947.0,2328.0,166.3,29.7,0
WH_KOLKATA_E,P0533,2973.0,2428.0,173.4,17.1,0
WH_KOLKATA_E,P0540,1134.0,356.0,25.4,44.6,0
WH_KOLKATA_E,P0027,4283.0,1851.0,132.2,32.4,0
WH_KOLKATA_E,P0530,2881.0,2276.0,162.6,17.7,0
WH_KOLKATA_E,P0672,353.0,230.0,16.4,21.5,0
WH_KOLKATA_E,P0218,1791.0,862.0,61.6,29.1,0
WH_KOLKATA_E,P0342,986.0,1197.0,85.5,11.5,1
WH_KOLKATA_E,P0294,3537.0,1805.0,128.9,27.4,0
WH_KOLKATA_E,P0688,6962.0,2097.0,149.8,46.5,0
WH_KOLKATA_E,P0222,883.0,281.0,20.1,43.9,0
WH_KOLKATA_E,P0852,1479.0,1011.0,72.2,20.5,0
WH_KOLKATA_E,P0062,4174.0,2183.0,155.9,26.8,0
WH_KOLKATA_E,P0517,5649.0,1910.0,136.4,41.4,0
WH_KOLKATA_E,P0404,1245.0,1291.0,92.2,13.5,1
WH_KOLKATA_E,P0642,1474.0,444.0,31.7,46.5,0
WH_KOLKATA_E,P0372,3282.0,2447.0,174.8,18.8,0
WH_KOLKATA_E,P0544,1623.0,483.0,34.5,47.0,0
WH_KOLKATA_E,P0914,5248.0,1876.0,134.0,39.2,0
WH_KOLKATA_E,P0884,684.0,931.0,66.5,10.3,1
WH_KOLKATA_E,P0097,1199.0,1000.0,71.4,16.8,0
WH_KOLKATA_E,P0125,3634.0,2113.0,150.9,24.1,0
WH_KOLKATA_E,P0139,6519.0,2223.0,158.8,41.1,0
WH_KOLKATA_E,P0492,4107.0,1796.0,128.3,32.0,0
WH_KOLKATA_E,P0363,6741.0,2138.0,152.7,44.1,0
WH_KOLKATA_E,P0080,6295.0,2346.0,167.6,37.6,0
WH_KOLKATA_E,P0589,2842.0,1714.0,122.4,23.2,0
WH_KOLKATA_E,P0866,4786.0,1607.0,114.8,41.7,0
WH_KOLKATA_E,P0634,3158.0,1445.0,103.2,30.6,0
WH_KOLKATA_E,P0567,4621.0,1970.0,140.7,32.8,0
WH_KOLKATA_E,P0021,2076.0,1112.0,79.4,26.1,0
WH_KOLKATA_E,P0545,1347.0,979.0,69.9,19.3,0
WH_KOLKATA_E,P0193,1204.0,827.0,59.1,20.4,0
WH_KOLKATA_E,P0663,5717.0,1739.0,124.2,46.0,0
WH_KOLKATA_E,P0511,5735.0,2152.0,153.7,37.3,0
WH_KOLKATA_E,P0041,4070.0,1508.0,107.7,37.8,0
WH_KOLKATA_E,P0998,707.0,435.0,31.1,22.7,0
WH_KOLKATA_E,P0783,2035.0,1330.0,95.0,21.4,0
WH_KOLKATA_E,P0422,2063.0,1721.0,122.9,16.8,0
WH_KOLKATA_E,P0191,3661.0,1112.0,79.4,46.1,0
WH_KOLKATA_E,P0666,3997.0,1509.0,107.8,37.1,0
WH_KOLKATA_E,P0364,3020.0,1032.0,73.7,41.0,0
WH_KOLKATA_E,P0524,1242.0,997.0,71.2,17.4,0
WH_KOLKATA_E,P0662,1558.0,1172.0,83.7,18.6,0
WH_KOLKATA_E,P0581,1738.0,1778.0,127.0,13.7,1
WH_KOLKATA_E,P0449,5890.0,1859.0,132.8,44.4,0
WH_KOLKATA_E,P0231,6118.0,2250.0,160.7,38.1,0
WH_KOLKATA_E,P0429,3385.0,1005.0,71.8,47.1,0
WH_KOLKATA_E,P0620,6649.0,2026.0,144.7,46.0,0
WH_KOLKATA_E,P0595,4545.0,1536.0,109.7,41.4,0
WH_KOLKATA_E,P0608,1300.0,759.0,54.2,24.0,0
WH_KOLKATA_E,P0150,1481.0,1726.0,123.3,12.0,1
WH_KOLKATA_E,P0357,1762.0,528.0,37.7,46.7,0
WH_KOLKATA_E,P0228,1569.0,1061.0,75.8,20.7,0
WH_KOLKATA_E,P0554,1478.0,1399.0,99.9,14.8,0
WH_KOLKATA_E,P0205,754.0,734.0,52.4,14.4,0
WH_KOLKATA_E,P0115,666.0,378.0,27.0,24.7,0
WH_KOLKATA_E,P0337,1021.0,1333.0,95.2,10.7,1
WH_KOLKATA_E,P0911,1498.0,570.0,40.7,36.8,0
WH_KOLKATA_E,P0822,2064.0,1481.0,105.8,19.5,0
WH_KOLKATA_E,P0266,1169.0,1029.0,73.5,15.9,0
WH_KOLKATA_E,P0790,7309.0,2316.0,165.4,44.2,0
WH_KOLKATA_E,P0796,4419.0,1456.0,104.0,42.5,0
WH_KOLKATA_E,P0297,3830.0,1312.0,93.7,40.9,0
WH_KOLKATA_E,P0011,2494.0,1558.0,111.3,22.4,0
WH_KOLKATA_E,P0105,1006.0,1126.0,80.4,12.5,1
WH_KOLKATA_E,P0195,1261.0,700.0,50.0,25.2,0
WH_KOLKATA_E,P0569,1069.0,1264.0,90.3,11.8,1
WH_KOLKATA_E,P0276,4065.0,1337.0,95.5,42.6,0
WH_KOLKATA_E,P0188,805.0,566.0,40.4,19.9,0
WH_KOLKATA_E,P0711,5852.0,2073.0,148.1,39.5,0
WH_KOLKATA_E,P0391,2601.0,966.0,69.0,37.7,0
WH_KOLKATA_E,P0673,2573.0,1476.0,105.4,24.4,0
WH_KOLKATA_E,P0553,513.0,266.0,19.0,27.0,0
WH_KOLKATA_E,P0161,1078.0,1186.0,84.7,12.7,1
WH_KOLKATA_E,P0230,957.0,504.0,36.0,26.6,0
WH_KOLKATA_E,P0821,792.0,245.0,17.5,45.3,0
WH_KOLKATA_E,P0651,6322.0,1854.0,132.4,47.7,0
WH_KOLKATA_E,P0189,1015.0,690.0,49.3,20.6,0
WH_KOLKATA_E,P0135,2132.0,713.0,50.9,41.9,0
WH_KOLKATA_E,P0279,806.0,966.0,69.0,11.7,1
WH_KOLKATA_E,P0641,1945.0,1040.0,74.3,26.2,0
WH_KOLKATA_E,P0926,3301.0,1117.0,79.8,41.4,0
WH_KOLKATA_E,P0568,5527.0,2409.0,172.1,32.1,0
WH_KOLKATA_E,P0286,2348.0,1613.0,115.2,20.4,0
WH_KOLKATA_E,P0583,3059.0,2209.0,157.8,19.4,0
WH_KOLKATA_E,P0198,1470.0,542.0,38.7,38.0,0
WH_KOLKATA_E,P0254,5007.0,1924.0,137.4,36.4,0
WH_KOLKATA_E,P0103,5589.0,1911.0,136.5,40.9,0
WH_KOLKATA_E,P0152,1841.0,2283.0,163.1,11.3,1
WH_KOLKATA_E,P0754,2603.0,1719.0,122.8,21.2,0
WH_KOLKATA_E,P0759,4730.0,1554.0,111.0,42.6,0
WH_KOLKATA_E,P0763,2375.0,1911.0,136.5,17.4,0
WH_KOLKATA_E,P0056,1808.0,1534.0,109.6,16.5,0
WH_KOLKATA_E,P0780,1405.0,777.0,55.5,25.3,0
WH_KOLKATA_E,P0084,3537.0,1628.0,116.3,30.4,0
WH_KOLKATA_E,P0465,2752.0,932.0,66.6,41.3,0
WH_KOLKATA_E,P0907,3336.0,1914.0,136.7,24.4,0
WH_KOLKATA_E,P0893,1604.0,1396.0,99.7,16.1,0
WH_KOLKATA_E,P0592,4401.0,2285.0,163.2,27.0,0
WH_KOLKATA_E,P0716,2940.0,2002.0,143.0,20.6,0
WH_KOLKATA_E,P0837,1995.0,1952.0,139.4,14.3,0
WH_KOLKATA_E,P0892,981.0,641.0,45.8,21.4,0
WH_KOLKATA_E,P0408,7210.0,2208.0,157.7,45.7,0
WH_KOLKATA_E,P0213,3920.0,1504.0,107.4,36.5,0
WH_KOLKATA_E,P0693,1887.0,693.0,49.5,38.1,0
WH_KOLKATA_E,P0476,5471.0,2033.0,145.2,37.7,0
WH_KOLKATA_E,P0925,1718.0,1084.0,77.4,22.2,0
WH_KOLKATA_E,P0261,4272.0,1681.0,120.1,35.6,0
WH_KOLKATA_E,P0746,1288.0,1519.0,108.5,11.9,1
WH_KOLKATA_E,P0079,2361.0,1505.0,107.5,22.0,0
WH_KOLKATA_E,P0915,2638.0,780.0,55.7,47.4,0
WH_KOLKATA_E,P0430,1869.0,2498.0,178.4,10.5,1
WH_KOLKATA_E,P0316,5115.0,1973.0,140.9,36.3,0
WH_KOLKATA_E,P0988,2250.0,909.0,64.9,34.7,0
WH_KOLKATA_E,P0674,1663.0,1247.0,89.1,18.7,0
WH_KOLKATA_E,P0491,1825.0,1289.0,92.1,19.8,0
WH_KOLKATA_E,P0971,1774.0,526.0,37.6,47.2,0
WH_KOLKATA_E,P0487,1255.0,1219.0,87.1,14.4,0
WH_KOLKATA_E,P0918,2165.0,1781.0,127.2,17.0,0
WH_KOLKATA_E,P0083,3431.0,1239.0,88.5,38.8,0
WH_KOLKATA_E,P0637,2681.0,896.0,64.0,41.9,0
WH_KOLKATA_E,P0371,1097.0,865.0,61.8,17.8,0
WH_KOLKATA_E,P0335,1026.0,953.0,68.1,15.1,0
WH_KOLKATA_E,P0076,5617.0,2093.0,149.5,37.6,0
WH_KOLKATA_E,P0466,1517.0,1604.0,114.6,13.2,1
WH_KOLKATA_E,P0904,747.0,220.0,15.7,47.6,0
WH_KOLKATA_E,P0876,3997.0,2267.0,161.9,24.7,0
WH_KOLKATA_E,P0432,2768.0,2275.0,162.5,17.0,0
WH_KOLKATA_E,P0458,6364.0,2181.0,155.8,40.8,0
WH_KOLKATA_E,P0202,7671.0,2393.0,170.9,44.9,0
WH_KOLKATA_E,P0952,3750.0,2370.0,169.3,22.2,0
WH_KOLKATA_E,P0069,2115.0,1333.0,95.2,22.2,0
WH_KOLKATA_E,P0521,4298.0,1344.0,96.0,44.8,0
WH_KOLKATA_E,P0565,2454.0,1964.0,140.3,17.5,0
WH_KOLKATA_E,P0714,4482.0,1929.0,137.8,32.5,0
WH_KOLKATA_E,P0143,2472.0,833.0,59.5,41.5,0
WH_KOLKATA_E,P0962,4251.0,2293.0,163.8,26.0,0
WH_KOLKATA_E,P0470,195.0,234.0,16.7,11.7,1
WH_KOLKATA_E,P0708,1651.0,2064.0,147.4,11.2,1
WH_KOLKATA_E,P0755,2246.0,876.0,62.6,35.9,0
WH_KOLKATA_E,P0598,2186.0,1159.0,82.8,26.4,0
WH_KOLKATA_E,P0909,1904.0,1757.0,125.5,15.2,0
WH_KOLKATA_E,P0410,2409.0,1869.0,133.5,18.0,0
WH_KOLKATA_E,P0927,2615.0,1043.0,74.5,35.1,0
WH_KOLKATA_E,P0119,1190.0,990.0,70.7,16.8,0
WH_KOLKATA_E,P0719,894.0,823.0,58.8,15.2,0
WH_KOLKATA_E,P0332,3234.0,1634.0,116.7,27.7,0
WH_KOLKATA_E,P0834,683.0,932.0,66.6,10.3,1
WH_KOLKATA_E,P0368,1666.0,832.0,59.4,28.0,0
WH_KOLKATA_E,P0102,2217.0,1950.0,139.3,15.9,0
WH_KOLKATA_E,P0356,1956.0,1380.0,98.6,19.8,0
WH_KOLKATA_E,P0319,3440.0,1033.0,73.8,46.6,0
WH_KOLKATA_E,P0627,1487.0,1568.0,112.0,13.3,1
WH_KOLKATA_E,P0220,3918.0,1326.0,94.7,41.4,0
WH_KOLKATA_E,P0088,1504.0,1663.0,118.8,12.7,1
WH_KOLKATA_E,P0280,2052.0,1845.0,131.8,15.6,0
WH_KOLKATA_E,P0867,6004.0,2474.0,176.7,34.0,0
WH_KOLKATA_E,P0176,3373.0,1127.0,80.5,41.9,0
WH_KOLKATA_E,P0748,1429.0,959.0,68.5,20.9,0
WH_KOLKATA_E,P0267,1919.0,700.0,50.0,38.4,0
WH_KOLKATA_E,P0347,6361.0,2492.0,178.0,35.7,0
WH_KOLKATA_E,P0712,2109.0,729.0,52.1,40.5,0
WH_KOLKATA_E,P0801,4824.0,2199.0,157.1,30.7,0
WH_KOLKATA_E,P0345,7990.0,2404.0,171.7,46.5,0
WH_KOLKATA_E,P0070,1218.0,1135.0,81.1,15.0,0
WH_KOLKATA_E,P0584,3358.0,1882.0,134.4,25.0,0
WH_KOLKATA_E,P0091,1688.0,1063.0,75.9,22.2,0
WH_KOLKATA_E,P0994,3655.0,1666.0,119.0,30.7,0
WH_KOLKATA_E,P0824,1272.0,1571.0,112.2,11.3,1
WH_KOLKATA_E,P0131,4151.0,2261.0,161.5,25.7,0
WH_KOLKATA_E,P0560,4449.0,1585.0,113.2,39.3,0
WH_KOLKATA_E,P0479,1336.0,899.0,64.2,20.8,0
WH_KOLKATA_E,P0709,5734.0,2096.0,149.7,38.3,0
WH_KOLKATA_E,P0913,1184.0,1208.0,86.3,13.7,1
WH_KOLKATA_E,P0038,3016.0,1056.0,75.4,40.0,0
WH_KOLKATA_E,P0064,753.0,291.0,20.8,36.2,0
WH_KOLKATA_E,P0022,4992.0,2328.0,166.3,30.0,0
WH_KOLKATA_E,P0965,2997.0,1649.0,117.8,25.4,0
WH_KOLKATA_E,P0109,1851.0,592.0,42.3,43.8,0
WH_KOLKATA_E,P0809,3896.0,1207.0,86.2,45.2,0
WH_KOLKATA_E,P0633,4725.0,1427.0,101.9,46.4,0
WH_KOLKATA_E,P0992,5756.0,2299.0,164.2,35.1,0
WH_RIYADH_GCC,P0353,3454.0,1191.0,85.1,40.6,0
WH_RIYADH_GCC,P0857,4465.0,1701.0,121.5,36.7,0
WH_RIYADH_GCC,P0300,4712.0,1800.0,128.6,36.6,0
WH_RIYADH_GCC,P0975,6880.0,2155.0,153.9,44.7,0
WH_RIYADH_GCC,P0160,2292.0,1581.0,112.9,20.3,0
WH_RIYADH_GCC,P0116,1601.0,868.0,62.0,25.8,0
WH_RIYADH_GCC,P0836,1667.0,928.0,66.3,25.1,0
WH_RIYADH_GCC,P0005,6105.0,1862.0,133.0,45.9,0
WH_RIYADH_GCC,P0840,848.0,419.0,29.9,28.4,0
WH_RIYADH_GCC,P0791,1738.0,1662.0,118.7,14.6,0
WH_RIYADH_GCC,P0981,416.0,293.0,20.9,19.9,0
WH_RIYADH_GCC,P0159,1773.0,792.0,56.6,31.3,0
WH_RIYADH_GCC,P0700,3268.0,1169.0,83.5,39.1,0
WH_RIYADH_GCC,P0247,3028.0,1526.0,109.0,27.8,0
WH_RIYADH_GCC,P0030,1919.0,890.0,63.6,30.2,0
WH_RIYADH_GCC,P0956,6314.0,2156.0,154.0,41.0,0
WH_RIYADH_GCC,P0596,389.0,288.0,20.6,18.9,0
WH_RIYADH_GCC,P0154,3400.0,1981.0,141.5,24.0,0
WH_RIYADH_GCC,P0533,6720.0,2141.0,152.9,44.0,0
WH_RIYADH_GCC,P0540,1679.0,1981.0,141.5,11.9,1
WH_RIYADH_GCC,P0027,4655.0,2372.0,169.4,27.5,0
WH_RIYADH_GCC,P0530,356.0,238.0,17.0,20.9,0
WH_RIYADH_GCC,P0672,2601.0,1586.0,113.3,23.0,0
WH_RIYADH_GCC,P0218,2522.0,1488.0,106.3,23.7,0
WH_RIYADH_GCC,P0342,988.0,1183.0,84.5,11.7,1
WH_RIYADH_GCC,P0294,4812.0,1540.0,110.0,43.7,0
WH_RIYADH_GCC,P0688,4926.0,1968.0,140.6,35.0,0
WH_RIYADH_GCC,P0222,1420.0,504.0,36.0,39.4,0
WH_RIYADH_GCC,P0852,1150.0,1110.0,79.3,14.5,0
WH_RIYADH_GCC,P0062,2504.0,1509.0,107.8,23.2,0
WH_RIYADH_GCC,P0517,2529.0,917.0,65.5,38.6,0
WH_RIYADH_GCC,P0404,1813.0,834.0,59.6,30.4,0
WH_RIYADH_GCC,P0642,1620.0,763.0,54.5,29.7,0
WH_RIYADH_GCC,P0372,1855.0,1354.0,96.7,19.2,0
WH_RIYADH_GCC,P0544,2255.0,2043.0,145.9,15.5,0
WH_RIYADH_GCC,P0914,798.0,239.0,17.1,46.7,0
WH_RIYADH_GCC,P0884,2316.0,1392.0,99.4,23.3,0
WH_RIYADH_GCC,P0097,2124.0,707.0,50.5,42.1,0
WH_RIYADH_GCC,P0125,2771.0,1589.0,113.5,24.4,0
WH_RIYADH_GCC,P0139,1111.0,407.0,29.1,38.2,0
WH_RIYADH_GCC,P0492,685.0,693.0,49.5,13.8,1
WH_RIYADH_GCC,P0363,2181.0,720.0,51.4,42.4,0
WH_RIYADH_GCC,P0080,3156.0,1831.0,130.8,24.1,0
WH_RIYADH_GCC,P0589,3560.0,1166.0,83.3,42.7,0
WH_RIYADH_GCC,P0866,2153.0,1343.0,95.9,22.5,0
WH_RIYADH_GCC,P0634,2397.0,865.0,61.8,38.8,0
WH_RIYADH_GCC,P0567,1928.0,728.0,52.0,37.1,0
WH_RIYADH_GCC,P0021,4126.0,2267.0,161.9,25.5,0
WH_RIYADH_GCC,P0545,1671.0,2006.0,143.3,11.7,1
WH_RIYADH_GCC,P0193,739.0,620.0,44.3,16.7,0
WH_RIYADH_GCC,P0663,1987.0,711.0,50.8,39.1,0
WH_RIYADH_GCC,P0511,4075.0,2440.0,174.3,23.4,0
WH_RIYADH_GCC,P0041,3396.0,1733.0,123.8,27.4,0
WH_RIYADH_GCC,P0998,1769.0,883.0,63.1,28.0,0
WH_RIYADH_GCC,P0783,1568.0,1904.0,136.0,11.5,1
WH_RIYADH_GCC,P0422,4926.0,2309.0,164.9,29.9,0
WH_RIYADH_GCC,P0191,1578.0,715.0,51.1,30.9,0
WH_RIYADH_GCC,P0666,2908.0,1379.0,98.5,29.5,0
WH_RIYADH_GCC,P0364,5579.0,1918.0,137.0,40.7,0
WH_RIYADH_GCC,P0524,902.0,274.0,19.6,46.0,0
WH_RIYADH_GCC,P0662,1034.0,420.0,30.0,34.5,0
WH_RIYADH_GCC,P0581,7758.0,2351.0,167.9,46.2,0
WH_RIYADH_GCC,P0449,4426.0,2006.0,143.3,30.9,0
WH_RIYADH_GCC,P0231,2052.0,1093.0,78.1,26.3,0
WH_RIYADH_GCC,P0429,1356.0,564.0,40.3,33.6,0
WH_RIYADH_GCC,P0620,1174.0,869.0,62.1,18.9,0
WH_RIYADH_GCC,P0595,1453.0,792.0,56.6,25.7,0
WH_RIYADH_GCC,P0608,331.0,321.0,22.9,14.5,0
WH_RIYADH_GCC,P0150,2582.0,1252.0,89.4,28.9,0
WH_RIYADH_GCC,P0357,5866.0,2169.0,154.9,37.9,0
WH_RIYADH_GCC,P0228,1121.0,1340.0,95.7,11.7,1
WH_RIYADH_GCC,P0554,4173.0,1887.0,134.8,31.0,0
WH_RIYADH_GCC,P0205,3599.0,2251.0,160.8,22.4,0
WH_RIYADH_GCC,P0115,1143.0,560.0,40.0,28.6,0
WH_RIYADH_GCC,P0337,2519.0,778.0,55.6,45.3,0
WH_RIYADH_GCC,P0911,5456.0,2339.0,167.1,32.7,0
WH_RIYADH_GCC,P0822,2192.0,2402.0,171.6,12.8,1
WH_RIYADH_GCC,P0266,2963.0,1054.0,75.3,39.3,0
WH_RIYADH_GCC,P0790,3699.0,1271.0,90.8,40.7,0
WH_RIYADH_GCC,P0796,522.0,441.0,31.5,16.6,0
WH_RIYADH_GCC,P0297,2149.0,2194.0,156.7,13.7,1
WH_RIYADH_GCC,P0011,644.0,554.0,39.6,16.3,0
WH_RIYADH_GCC,P0105,3340.0,1968.0,140.6,23.8,0
WH_RIYADH_GCC,P0195,2203.0,1464.0,104.6,21.1,0
WH_RIYADH_GCC,P0569,2426.0,1625.0,116.1,20.9,0
WH_RIYADH_GCC,P0276,6780.0,2471.0,176.5,38.4,0
WH_RIYADH_GCC,P0188,3651.0,2185.0,156.1,23.4,0
WH_RIYADH_GCC,P0711,1131.0,620.0,44.3,25.5,0
WH_RIYADH_GCC,P0391,3746.0,1120.0,80.0,46.8,0
WH_RIYADH_GCC,P0673,1289.0,388.0,27.7,46.5,0
WH_RIYADH_GCC,P0553,2218.0,2184.0,156.0,14.2,0
WH_RIYADH_GCC,P0161,6706.0,2058.0,147.0,45.6,0
WH_RIYADH_GCC,P0230,1737.0,948.0,67.7,25.7,0
WH_RIYADH_GCC,P0821,3246.0,1156.0,82.6,39.3,0
WH_RIYADH_GCC,P0651,2003.0,963.0,68.8,29.1,0
WH_RIYADH_GCC,P0189,2478.0,769.0,54.9,45.1,0
WH_RIYADH_GCC,P0135,4877.0,2316.0,165.4,29.5,0
WH_RIYADH_GCC,P0279,5029.0,2262.0,161.6,31.1,0
WH_RIYADH_GCC,P0641,1490.0,827.0,59.1,25.2,0
WH_RIYADH_GCC,P0926,5477.0,1725.0,123.2,44.5,0
WH_RIYADH_GCC,P0568,315.0,267.0,19.1,16.5,0
WH_RIYADH_GCC,P0286,2871.0,2265.0,161.8,17.7,0
WH_RIYADH_GCC,P0583,2938.0,2444.0,174.6,16.8,0
WH_RIYADH_GCC,P0198,3794.0,2360.0,168.6,22.5,0
WH_RIYADH_GCC,P0254,7961.0,2463.0,175.9,45.3,0
WH_RIYADH_GCC,P0103,5557.0,2029.0,144.9,38.4,0
WH_RIYADH_GCC,P0152,4790.0,1900.0,135.7,35.3,0
WH_RIYADH_GCC,P0754,4506.0,1341.0,95.8,47.0,0
WH_RIYADH_GCC,P0759,2380.0,811.0,57.9,41.1,0
WH_RIYADH_GCC,P0763,1174.0,522.0,37.3,31.5,0
WH_RIYADH_GCC,P0056,1969.0,1058.0,75.6,26.0,0
WH_RIYADH_GCC,P0780,1089.0,1494.0,106.7,10.2,1
WH_RIYADH_GCC,P0084,1891.0,732.0,52.3,36.2,0
WH_RIYADH_GCC,P0465,2560.0,2122.0,151.6,16.9,0
WH_RIYADH_GCC,P0907,1615.0,1301.0,92.9,17.4,0
WH_RIYADH_GCC,P0893,3446.0,1473.0,105.2,32.8,0
WH_RIYADH_GCC,P0592,1393.0,528.0,37.7,36.9,0
WH_RIYADH_GCC,P0716,7616.0,2454.0,175.3,43.4,0
WH_RIYADH_GCC,P0837,6076.0,2103.0,150.2,40.5,0
WH_RIYADH_GCC,P0892,4358.0,1400.0,100.0,43.6,0
WH_RIYADH_GCC,P0408,2421.0,1856.0,132.6,18.3,0
WH_RIYADH_GCC,P0213,972.0,564.0,40.3,24.1,0
WH_RIYADH_GCC,P0693,457.0,452.0,32.3,14.1,0
WH_RIYADH_GCC,P0476,2643.0,1351.0,96.5,27.4,0
WH_RIYADH_GCC,P0925,2973.0,2194.0,156.7,19.0,0
WH_RIYADH_GCC,P0261,2792.0,2449.0,174.9,16.0,0
WH_RIYADH_GCC,P0746,5890.0,2058.0,147.0,40.1,0
WH_RIYADH_GCC,P0079,3732.0,1176.0,84.0,44.4,0
WH_RIYADH_GCC,P0915,674.0,318.0,22.7,29.7,0
WH_RIYADH_GCC,P0430,881.0,585.0,41.8,21.1,0
WH_RIYADH_GCC,P0316,615.0,279.0,19.9,30.9,0
WH_RIYADH_GCC,P0988,991.0,1086.0,77.6,12.8,1
WH_RIYADH_GCC,P0674,5935.0,1756.0,125.4,47.3,0
WH_RIYADH_GCC,P0491,875.0,510.0,36.4,24.0,0
WH_RIYADH_GCC,P0971,2412.0,1217.0,86.9,27.8,0
WH_RIYADH_GCC,P0487,657.0,451.0,32.2,20.4,0
WH_RIYADH_GCC,P0918,2228.0,1186.0,84.7,26.3,0
WH_RIYADH_GCC,P0083,3360.0,1103.0,78.8,42.6,0
WH_RIYADH_GCC,P0637,2841.0,1226.0,87.6,32.4,0
WH_RIYADH_GCC,P0371,1579.0,2006.0,143.3,11.0,1
WH_RIYADH_GCC,P0335,5817.0,2449.0,174.9,33.3,0
WH_RIYADH_GCC,P0076,3602.0,2013.0,143.8,25.0,0
WH_RIYADH_GCC,P0466,4312.0,2096.0,149.7,28.8,0
WH_RIYADH_GCC,P0904,497.0,349.0,24.9,20.0,0
WH_RIYADH_GCC,P0876,776.0,239.0,17.1,45.4,0
WH_RIYADH_GCC,P0432,7214.0,2127.0,151.9,47.5,0
WH_RIYADH_GCC,P0458,953.0,924.0,66.0,14.4,0
WH_RIYADH_GCC,P0202,4492.0,2292.0,163.7,27.4,0
WH_RIYADH_GCC,P0952,233.0,287.0,20.5,11.4,1
WH_RIYADH_GCC,P0069,1076.0,349.0,24.9,43.2,0
WH_RIYADH_GCC,P0521,652.0,213.0,15.2,42.9,0
WH_RIYADH_GCC,P0565,1255.0,447.0,31.9,39.3,0
WH_RIYADH_GCC,P0714,4774.0,1555.0,111.1,43.0,0
WH_RIYADH_GCC,P0143,5093.0,1889.0,134.9,37.8,0
WH_RIYADH_GCC,P0962,860.0,279.0,19.9,43.2,0
WH_RIYADH_GCC,P0470,2976.0,889.0,63.5,46.9,0
WH_RIYADH_GCC,P0708,1153.0,693.0,49.5,23.3,0
WH_RIYADH_GCC,P0755,2296.0,713.0,50.9,45.1,0
WH_RIYADH_GCC,P0598,2480.0,844.0,60.3,41.1,0
WH_RIYADH_GCC,P0909,7061.0,2346.0,167.6,42.1,0
WH_RIYADH_GCC,P0410,5493.0,2451.0,175.1,31.4,0
WH_RIYADH_GCC,P0927,3231.0,1127.0,80.5,40.1,0
WH_RIYADH_GCC,P0119,1669.0,1114.0,79.6,21.0,0
WH_RIYADH_GCC,P0719,4373.0,1971.0,140.8,31.1,0
WH_RIYADH_GCC,P0332,5560.0,1750.0,125.0,44.5,0
WH_RIYADH_GCC,P0834,7158.0,2243.0,160.2,44.7,0
WH_RIYADH_GCC,P0368,1490.0,466.0,33.3,44.7,0
WH_RIYADH_GCC,P0102,1711.0,1938.0,138.4,12.4,1
WH_RIYADH_GCC,P0356,3572.0,1082.0,77.3,46.2,0
WH_RIYADH_GCC,P0319,3531.0,1065.0,76.1,46.4,0
WH_RIYADH_GCC,P0627,5908.0,2323.0,165.9,35.6,0
WH_RIYADH_GCC,P0220,1814.0,713.0,50.9,35.6,0
WH_RIYADH_GCC,P0088,577.0,349.0,24.9,23.2,0
WH_RIYADH_GCC,P0280,1285.0,434.0,31.0,41.5,0
WH_RIYADH_GCC,P0867,1713.0,1894.0,135.3,12.7,1
WH_RIYADH_GCC,P0176,2853.0,2507.0,179.1,15.9,0
WH_RIYADH_GCC,P0748,537.0,304.0,21.7,24.7,0
WH_RIYADH_GCC,P0267,2522.0,1071.0,76.5,33.0,0
WH_RIYADH_GCC,P0347,938.0,1116.0,79.7,11.8,1
WH_RIYADH_GCC,P0712,4369.0,2065.0,147.5,29.6,0
WH_RIYADH_GCC,P0801,1631.0,1784.0,127.4,12.8,1
WH_RIYADH_GCC,P0345,5229.0,1690.0,120.7,43.3,0
WH_RIYADH_GCC,P0070,1560.0,722.0,51.6,30.2,0
WH_RIYADH_GCC,P0584,5049.0,2359.0,168.5,30.0,0
WH_RIYADH_GCC,P0091,4084.0,1236.0,88.3,46.3,0
WH_RIYADH_GCC,P0994,1012.0,918.0,65.6,15.4,0
WH_RIYADH_GCC,P0824,1512.0,1197.0,85.5,17.7,0
WH_RIYADH_GCC,P0131,1035.0,519.0,37.1,27.9,0
WH_RIYADH_GCC,P0560,1443.0,972.0,69.4,20.8,0
WH_RIYADH_GCC,P0479,1951.0,1021.0,72.9,26.8,0
WH_RIYADH_GCC,P0709,1329.0,1037.0,74.1,17.9,0
WH_RIYADH_GCC,P0913,863.0,507.0,36.2,23.8,0
WH_RIYADH_GCC,P0038,1094.0,1068.0,76.3,14.3,0
WH_RIYADH_GCC,P0064,2294.0,714.0,51.0,45.0,0
WH_RIYADH_GCC,P0022,399.0,430.0,30.7,13.0,1
WH_RIYADH_GCC,P0965,3077.0,1051.0,75.1,41.0,0
