order_id,product_id,warehouse_id,ordered_qty,base_purchase_cost,freight_cost,handling_cost,customs_tariff_cost,total_landed_cost,unit_landed_cost
ORD-2024-13970,P0084,WH_BLR_S,49,40139.82,470.18,210.85,0.0,40820.85,833.08
ORD-2024-13971,P0228,WH_DELHI_N,10,2550.7,1397.92,43.03,0.0,3991.65,399.16
ORD-2024-13972,P0062,WH_MUMBAI_W,5,602.95,366.17,21.51,0.0,990.63,198.13
ORD-2024-13973,P0971,WH_BLR_S,37,20940.89,292.44,159.21,0.0,21392.54,578.18
ORD-2024-13974,P0595,WH_BLR_S,8,1902.4,622.79,34.42,0.0,2559.61,319.95
ORD-2024-13975,P0429,WH_KOLKATA_E,30,21483.3,1233.08,129.09,0.0,22845.47,761.52
ORD-2024-13976,P0914,WH_MUMBAI_W,17,6586.65,806.15,73.15,0.0,7465.95,439.17
ORD-2024-13977,P0342,WH_DELHI_N,3,423.78,393.24,12.91,0.0,829.93,276.64
ORD-2024-13978,P0884,WH_KOLKATA_E,21,5971.139999999999,334.8,90.36,0.0,6396.3,304.59
ORD-2024-13979,P0353,WH_DELHI_N,16,12949.44,1072.23,68.85,0.0,14090.52,880.66
ORD-2024-13980,P0466,WH_KOLKATA_E,32,7098.88,697.35,137.69,0.0,7933.92,247.94
ORD-2024-13981,P0884,WH_BLR_S,27,7677.179999999999,1081.69,116.18,0.0,8875.05,328.71
ORD-2024-13982,P0335,WH_BLR_S,6,5053.0199999999995,1324.32,25.82,0.0,6403.16,1067.19
ORD-2024-13983,P0487,WH_DELHI_N,42,1856.4,95.6674,180.72,0.0,2132.79,50.78
ORD-2024-13984,P0674,WH_MUMBAI_W,16,4016.32,601.36,68.85,0.0,4686.53,292.91
ORD-2024-13985,P0131,WH_BLR_S,45,3483.0000000000005,992.49,193.63,0.0,4669.12,103.76
ORD-2024-13986,P0079,WH_MUMBAI_W,3,140.60999999999999,1065.9,12.91,0.0,1219.42,406.47
ORD-2024-13987,P0746,WH_MUMBAI_W,40,23570.8,537.68,172.12,0.0,24280.6,607.02
ORD-2024-13988,P0353,WH_MUMBAI_W,20,16186.800000000001,875.33,86.06,0.0,17148.19,857.41
ORD-2024-13989,P0719,WH_DELHI_N,40,9371.6,310.78,172.12,0.0,9854.5,246.36
ORD-2024-13990,P0544,WH_NAGPUR_C,7,3193.75,283.16,30.12,0.0,3507.03,501.0
ORD-2024-13991,P0064,WH_MUMBAI_W,11,2768.15,1497.18,47.33,0.0,4312.66,392.06
ORD-2024-13992,P0709,WH_MUMBAI_W,29,14013.67,892.39,124.79,0.0,15030.85,518.31
ORD-2024-13993,P0198,WH_MUMBAI_W,3,2151.36,908.78,12.91,0.0,3073.05,1024.35
ORD-2024-13994,P0672,WH_KOLKATA_E,21,5226.06,816.37,90.36,0.0,6132.79,292.04
ORD-2024-13995,P0840,WH_MUMBAI_W,32,10472.0,1440.23,137.69,0.0,12049.92,376.56
ORD-2024-13996,P0372,WH_BLR_S,30,19579.5,753.92,129.09,0.0,20462.51,682.08
ORD-2024-13997,P0280,WH_BLR_S,39,21166.86,579.68,167.82,0.0,21914.36,561.91
ORD-2024-13998,P0079,WH_BLR_S,11,515.5699999999999,161.05,47.33,0.0,723.95,65.81
ORD-2024-13999,P0975,WH_BLR_S,17,713.66,1400.82,73.15,0.0,2187.63,128.68
ORD-2024-14000,P0755,WH_KOLKATA_E,25,15191.25,1469.42,107.57,0.0,16768.24,670.73
ORD-2024-14001,P0286,WH_MUMBAI_W,25,2563.5,1570.05,107.57,0.0,4241.12,169.64
ORD-2024-14002,P0337,WH_BLR_S,9,2989.17,448.71,38.73,0.0,3476.61,386.29
ORD-2024-14003,P0641,WH_BLR_S,45,23827.5,1005.05,193.63,0.0,25026.18,556.14
ORD-2024-14004,P0554,WH_MUMBAI_W,29,21212.63,870.63,124.79,0.0,22208.05,765.79
ORD-2024-14005,P0300,WH_MUMBAI_W,15,6058.2,756.46,64.54,0.0,6879.2,458.61
ORD-2024-14006,P0076,WH_BLR_S,19,4393.94,1447.01,81.76,0.0,5922.71,311.72
ORD-2024-14007,P0131,WH_DELHI_N,15,1161.0,1426.19,64.54,0.0,2651.73,176.78
ORD-2024-14008,P0088,WH_BLR_S,39,7950.93,253.95,167.82,0.0,8372.7,214.68
ORD-2024-14009,P0372,WH_DELHI_N,35,22842.75,240.32,150.6,0.0,23233.67,663.82
ORD-2024-14010,P0866,WH_MUMBAI_W,40,22373.600000000002,432.93,172.12,0.0,22978.65,574.47
ORD-2024-14011,P0662,WH_MUMBAI_W,13,9530.949999999999,1359.97,55.94,0.0,10946.86,842.07
ORD-2024-14012,P0105,WH_MUMBAI_W,16,10891.52,1451.62,68.85,0.0,12411.99,775.75
ORD-2024-14013,P0693,WH_BLR_S,3,1225.08,1149.24,12.91,0.0,2387.23,795.74
ORD-2024-14014,P0286,WH_BLR_S,31,3178.7400000000002,180.25,133.39,0.0,3492.38,112.66
ORD-2024-14015,P0956,WH_KOLKATA_E,1,712.39,980.24,4.3,0.0,1696.93,1696.93
ORD-2024-14016,P0620,WH_MUMBAI_W,35,4151.7,781.98,150.6,0.0,5084.28,145.27
ORD-2024-14017,P0102,WH_NAGPUR_C,16,1494.24,1187.04,68.85,0.0,2750.13,171.88
ORD-2024-14018,P0876,WH_NAGPUR_C,1,441.83,1177.91,4.3,0.0,1624.04,1624.04
ORD-2024-14019,P0837,WH_BLR_S,14,9103.08,443.88,60.24,0.0,9607.2,686.23
ORD-2024-14020,P0927,WH_DELHI_N,7,657.23,621.07,30.12,0.0,1308.42,186.92
ORD-2024-14021,P0476,WH_DELHI_N,23,12260.84,411.6,98.97,0.0,12771.41,555.28
ORD-2024-14022,P0904,WH_NAGPUR_C,35,7753.9,877.83,150.6,0.0,8782.33,250.92
ORD-2024-14023,P0286,WH_NAGPUR_C,29,2973.6600000000003,243.78,124.79,0.0,3342.23,115.25
ORD-2024-14024,P0131,WH_KOLKATA_E,22,1702.8000000000002,973.81,94.67,0.0,2771.28,125.97
ORD-2024-14025,P0620,WH_DELHI_N,16,1897.92,889.42,68.85,0.0,2856.19,178.51
ORD-2024-14026,P0064,WH_KOLKATA_E,29,7297.85,927.66,124.79,0.0,8350.3,287.94
ORD-2024-14027,P0700,WH_MUMBAI_W,6,4929.9,1457.93,25.82,0.0,6413.65,1068.94
ORD-2024-14028,P0584,WH_MUMBAI_W,18,8641.08,863.38,77.45,0.0,9581.91,532.33
ORD-2024-14029,P0056,WH_MUMBAI_W,29,19749.87,1311.55,124.79,0.0,21186.21,730.56
ORD-2024-14030,P0598,WH_MUMBAI_W,25,5435.25,1457.86,107.57,0.0,7000.68,280.03
ORD-2024-14031,P0372,WH_DELHI_N,45,29369.25,347.08,193.63,0.0,29909.96,664.67
ORD-2024-14032,P0125,WH_MUMBAI_W,2,385.06,254.77,8.61,0.0,648.44,324.22
ORD-2024-14033,P0022,WH_NAGPUR_C,44,25482.6,343.12,189.33,0.0,26015.05,591.25
ORD-2024-14034,P0487,WH_KOLKATA_E,32,1414.4,1201.02,137.69,0.0,2753.11,86.03
ORD-2024-14035,P0892,WH_KOLKATA_E,36,2266.2000000000003,1062.1,154.91,0.0,3483.21,96.76
ORD-2024-14036,P0261,WH_BLR_S,32,14082.88,988.53,137.69,0.0,15209.1,475.28
ORD-2024-14037,P0783,WH_NAGPUR_C,41,22481.940000000002,1136.93,176.42,0.0,23795.29,580.37
ORD-2024-14038,P0688,WH_BLR_S,20,3778.8,845.99,86.06,0.0,4710.85,235.54
ORD-2024-14039,P0716,WH_NAGPUR_C,37,13733.29,515.16,159.21,0.0,14407.66,389.4
ORD-2024-14040,P0041,WH_KOLKATA_E,42,10293.78,367.47,180.72,0.0,10841.97,258.14
ORD-2024-14041,P0125,WH_BLR_S,38,7316.14,1524.85,163.51,0.0,9004.5,236.96
ORD-2024-14042,P0429,WH_KOLKATA_E,33,23631.63,460.56,142.0,0.0,24234.19,734.37
ORD-2024-14043,P0876,WH_DELHI_N,5,2209.15,602.35,21.51,0.0,2833.01,566.6
ORD-2024-14044,P0755,WH_NAGPUR_C,6,3645.8999999999996,1228.2,25.82,0.0,4899.92,816.65
ORD-2024-14045,P0801,WH_KOLKATA_E,22,12977.8,1226.47,94.67,0.0,14298.94,649.95
ORD-2024-14046,P0700,WH_KOLKATA_E,21,17254.649999999998,1032.02,90.36,0.0,18377.03,875.1
ORD-2024-14047,P0027,WH_KOLKATA_E,19,9847.13,839.29,81.76,0.0,10768.18,566.75
ORD-2024-14048,P0458,WH_MUMBAI_W,43,35079.4,1582.61,185.03,0.0,36847.04,856.91
ORD-2024-14049,P0041,WH_MUMBAI_W,15,3676.35,824.73,64.54,0.0,4565.62,304.37
ORD-2024-14050,P0533,WH_MUMBAI_W,34,6035.0,1460.02,146.3,0.0,7641.32,224.74
ORD-2024-14051,P0191,WH_DELHI_N,47,4309.900000000001,1594.6,202.24,0.0,6106.74,129.93
ORD-2024-14052,P0342,WH_MUMBAI_W,7,988.8199999999999,344.64,30.12,0.0,1363.58,194.8
ORD-2024-14053,P0517,WH_MUMBAI_W,17,5065.83,1182.36,73.15,0.0,6321.34,371.84
ORD-2024-14054,P0297,WH_NAGPUR_C,44,19569.879999999997,1624.73,189.33,0.0,21383.94,486.0
ORD-2024-14055,P0070,WH_BLR_S,44,23367.08,903.86,189.33,0.0,24460.27,555.92
ORD-2024-14056,P0672,WH_NAGPUR_C,5,1244.3000000000002,705.72,21.51,0.0,1971.53,394.31
ORD-2024-14057,P0404,WH_NAGPUR_C,39,24450.269999999997,668.61,167.82,0.0,25286.7,648.38
ORD-2024-14058,P0479,WH_DELHI_N,2,1391.28,1219.32,8.61,0.0,2619.21,1309.6
ORD-2024-14059,P0115,WH_NAGPUR_C,27,20690.37,1093.7,116.18,0.0,21900.25,811.12
ORD-2024-14060,P0791,WH_NAGPUR_C,45,15323.849999999999,779.01,193.63,0.0,16296.49,362.14
ORD-2024-14061,P0992,WH_NAGPUR_C,24,12281.039999999999,1093.29,103.27,0.0,13477.6,561.57
ORD-2024-14062,P0998,WH_NAGPUR_C,41,2766.27,1074.27,176.42,0.0,4016.96,97.97
ORD-2024-14063,P0511,WH_BLR_S,47,28793.14,506.8,202.24,0.0,29502.18,627.71
ORD-2024-14064,P0202,WH_DELHI_N,28,8076.04,234.41,120.48,0.0,8430.93,301.1
ORD-2024-14065,P0909,WH_MUMBAI_W,47,15546.659999999998,146.03,202.24,0.0,15894.93,338.19
ORD-2024-14066,P0465,WH_KOLKATA_E,1,593.01,732.06,4.3,0.0,1329.37,1329.37
ORD-2024-14067,P0247,WH_NAGPUR_C,21,801.57,1170.89,90.36,0.0,2062.82,98.23
ORD-2024-14068,P0267,WH_KOLKATA_E,28,5999.0,1411.25,120.48,0.0,7530.73,268.95
ORD-2024-14069,P0470,WH_DELHI_N,3,2146.5,1302.94,12.91,0.0,3462.35,1154.12
ORD-2024-14070,P0763,WH_KOLKATA_E,30,24746.1,565.89,129.09,0.0,25441.08,848.04
ORD-2024-14071,P0041,WH_BLR_S,1,245.09,1051.39,4.3,0.0,1300.78,1300.78
ORD-2024-14072,P0565,WH_NAGPUR_C,45,5337.45,909.25,193.63,0.0,6440.33,143.12
ORD-2024-14073,P0790,WH_MUMBAI_W,47,20325.62,464.16,202.24,0.0,20992.02,446.64
ORD-2024-14074,P0530,WH_NAGPUR_C,45,2803.9500000000003,382.1,193.63,0.0,3379.68,75.1
ORD-2024-14075,P0062,WH_MUMBAI_W,18,2170.62,1335.12,77.45,0.0,3583.19,199.07
ORD-2024-14076,P0709,WH_DELHI_N,49,23678.27,369.04,210.85,0.0,24258.16,495.06
ORD-2024-14077,P0975,WH_NAGPUR_C,33,1385.34,117.11,142.0,0.0,1644.45,49.83
ORD-2024-14078,P0364,WH_DELHI_N,15,12544.800000000001,419.95,64.54,0.0,13029.29,868.62
ORD-2024-14079,P0005,WH_BLR_S,24,8517.36,802.54,103.27,0.0,9423.17,392.63
ORD-2024-14080,P0159,WH_DELHI_N,36,14279.76,161.09,154.91,0.0,14595.76,405.44
ORD-2024-14081,P0837,WH_DELHI_N,34,22107.48,709.37,146.3,0.0,22963.15,675.39
ORD-2024-14082,P0598,WH_NAGPUR_C,26,5652.66,1329.8,111.88,0.0,7094.34,272.86
ORD-2024-14083,P0372,WH_DELHI_N,40,26106.0,678.34,172.12,0.0,26956.46,673.91
ORD-2024-14084,P0011,WH_DELHI_N,22,9384.32,961.58,94.67,0.0,10440.57,474.57
ORD-2024-14085,P0279,WH_DELHI_N,16,11083.52,1530.57,68.85,0.0,12682.94,792.68
ORD-2024-14086,P0746,WH_MUMBAI_W,40,23570.8,1088.41,172.12,0.0,24831.33,620.78
ORD-2024-14087,P0337,WH_BLR_S,42,13949.46,1160.48,180.72,0.0,15290.66,364.06
ORD-2024-14088,P0254,WH_MUMBAI_W,16,892.96,1462.84,68.85,0.0,2424.65,151.54
ORD-2024-14089,P0545,WH_BLR_S,5,1458.1999999999998,178.31,21.51,0.0,1658.02,331.6
ORD-2024-14090,P0790,WH_BLR_S,6,2594.7599999999998,1472.91,25.82,0.0,4093.49,682.25
ORD-2024-14091,P0091,WH_DELHI_N,42,27993.84,462.16,180.72,0.0,28636.72,681.83
ORD-2024-14092,P0230,WH_BLR_S,24,8414.880000000001,155.32,103.27,0.0,8673.47,361.39
ORD-2024-14093,P0143,WH_BLR_S,30,18991.5,790.67,129.09,0.0,19911.26,663.71
ORD-2024-14094,P0154,WH_NAGPUR_C,37,13902.75,1422.15,159.21,0.0,15484.11,418.49
ORD-2024-14095,P0189,WH_KOLKATA_E,32,20356.16,596.71,137.69,0.0,21090.56,659.08
ORD-2024-14096,P0097,WH_KOLKATA_E,19,4382.73,272.38,81.76,0.0,4736.87,249.31
ORD-2024-14097,P0188,WH_NAGPUR_C,45,36039.6,245.43,193.63,0.0,36478.66,810.64
ORD-2024-14098,P0711,WH_KOLKATA_E,28,21108.64,645.79,120.48,0.0,21874.91,781.25
ORD-2024-14099,P0193,WH_NAGPUR_C,47,16833.52,1508.65,202.24,0.0,18544.41,394.56
ORD-2024-14100,P0005,WH_BLR_S,8,2839.12,1261.53,34.42,0.0,4135.07,516.88
ORD-2024-14101,P0356,WH_NAGPUR_C,43,35245.38,885.76,185.03,0.0,36316.17,844.56
ORD-2024-14102,P0491,WH_DELHI_N,1,57.14,457.26,4.3,0.0,518.7,518.7
ORD-2024-14103,P0150,WH_KOLKATA_E,4,898.12,1563.34,17.21,0.0,2478.67,619.67
ORD-2024-14104,P0220,WH_KOLKATA_E,22,13171.62,141.44,94.67,0.0,13407.73,609.44
ORD-2024-14105,P0408,WH_NAGPUR_C,22,3732.3,227.8,94.67,0.0,4054.77,184.31
ORD-2024-14106,P0231,WH_BLR_S,30,17850.6,565.52,129.09,0.0,18545.21,618.17
ORD-2024-14107,P0708,WH_BLR_S,27,5633.01,822.28,116.18,0.0,6571.47,243.39
ORD-2024-14108,P0470,WH_BLR_S,27,19318.5,1409.49,116.18,0.0,20844.17,772.01
ORD-2024-14109,P0637,WH_MUMBAI_W,13,4807.53,1072.5,55.94,0.0,5935.97,456.61
ORD-2024-14110,P0408,WH_BLR_S,39,6616.35,747.23,167.82,0.0,7531.4,193.11
ORD-2024-14111,P0429,WH_KOLKATA_E,27,19334.97,1063.73,116.18,0.0,20514.88,759.81
ORD-2024-14112,P0152,WH_MUMBAI_W,39,9711.78,1259.33,167.82,0.0,11138.93,285.61
ORD-2024-14113,P0458,WH_BLR_S,38,31000.399999999998,383.34,163.51,0.0,31547.25,830.19
ORD-2024-14114,P0918,WH_BLR_S,8,3473.84,580.09,34.42,0.0,4088.35,511.04
ORD-2024-14115,P0962,WH_DELHI_N,12,1458.96,418.48,51.64,0.0,1929.08,160.76
ORD-2024-14116,P0927,WH_DELHI_N,24,2253.36,1433.64,103.27,0.0,3790.27,157.93
ORD-2024-14117,P0220,WH_NAGPUR_C,18,10776.78,1412.36,77.45,0.0,12266.59,681.48
ORD-2024-14118,P0965,WH_NAGPUR_C,15,3699.75,1453.55,64.54,0.0,5217.84,347.86
ORD-2024-14119,P0926,WH_DELHI_N,16,8688.16,1072.35,68.85,0.0,9829.36,614.34
ORD-2024-14120,P0011,WH_KOLKATA_E,33,14076.48,597.71,142.0,0.0,14816.19,448.98
ORD-2024-14121,P0466,WH_DELHI_N,10,2218.4,890.46,43.03,0.0,3151.89,315.19
ORD-2024-14122,P0663,WH_NAGPUR_C,47,38493.94,1445.31,202.24,0.0,40141.49,854.07
ORD-2024-14123,P0335,WH_MUMBAI_W,24,20212.079999999998,1183.78,103.27,0.0,21499.13,895.8
ORD-2024-14124,P0105,WH_MUMBAI_W,45,30632.4,1316.35,193.63,0.0,32142.38,714.28
ORD-2024-14125,P0748,WH_BLR_S,19,3423.7999999999997,162.06,81.76,0.0,3667.62,193.03
ORD-2024-14126,P0809,WH_BLR_S,27,7530.84,921.55,116.18,0.0,8568.57,317.35
ORD-2024-14127,P0780,WH_NAGPUR_C,45,28747.800000000003,1426.32,193.63,0.0,30367.75,674.84
ORD-2024-14128,P0422,WH_KOLKATA_E,41,17580.8,1028.61,176.42,0.0,18785.83,458.19
ORD-2024-14129,P0347,WH_KOLKATA_E,31,25695.28,508.84,133.39,0.0,26337.51,849.6
ORD-2024-14130,P0332,WH_NAGPUR_C,21,13362.3,575.79,90.36,0.0,14028.45,668.02
ORD-2024-14131,P0876,WH_NAGPUR_C,16,7069.28,154.28,68.85,0.0,7292.41,455.78
ORD-2024-14132,P0994,WH_BLR_S,23,7723.63,1327.16,98.97,0.0,9149.76,397.82
ORD-2024-14133,P0708,WH_DELHI_N,14,2920.8199999999997,1111.13,60.24,0.0,4092.19,292.3
ORD-2024-14134,P0410,WH_BLR_S,23,11806.13,1466.53,98.97,0.0,13371.63,581.38
ORD-2024-14135,P0524,WH_MUMBAI_W,41,6122.9400000000005,262.39,176.42,0.0,6561.75,160.04
ORD-2024-14136,P0892,WH_DELHI_N,18,1133.1000000000001,371.9,77.45,0.0,1582.45,87.91
ORD-2024-14137,P0070,WH_BLR_S,36,19118.52,875.52,154.91,0.0,20148.95,559.69
ORD-2024-14138,P0083,WH_NAGPUR_C,12,6526.5599999999995,357.11,51.64,0.0,6935.31,577.94
ORD-2024-14139,P0867,WH_KOLKATA_E,37,28862.960000000003,950.63,159.21,0.0,29972.8,810.08
ORD-2024-14140,P0672,WH_BLR_S,11,2737.46,582.21,47.33,0.0,3367.0,306.09
ORD-2024-14141,P0952,WH_KOLKATA_E,5,2490.45,360.02,21.51,0.0,2871.98,574.4
ORD-2024-14142,P0700,WH_NAGPUR_C,21,17254.649999999998,649.22,90.36,0.0,17994.23,856.87
ORD-2024-14143,P0568,WH_BLR_S,32,24206.72,1632.7206,137.69,0.0,25977.13,811.79
ORD-2024-14144,P0410,WH_KOLKATA_E,29,14885.989999999998,1144.74,124.79,0.0,16155.52,557.09
ORD-2024-14145,P0218,WH_MUMBAI_W,7,5749.38,964.86,30.12,0.0,6744.36,963.48
ORD-2024-14146,P0754,WH_KOLKATA_E,36,25908.12,1208.89,154.91,0.0,27271.92,757.55
ORD-2024-14147,P0981,WH_NAGPUR_C,40,2532.8,1288.28,172.12,0.0,3993.2,99.83
ORD-2024-14148,P0596,WH_KOLKATA_E,27,6439.2300000000005,947.65,116.18,0.0,7503.06,277.89
ORD-2024-14149,P0965,WH_MUMBAI_W,6,1479.9,768.52,25.82,0.0,2274.24,379.04
ORD-2024-14150,P0867,WH_BLR_S,38,29643.04,209.49,163.51,0.0,30016.04,789.9
ORD-2024-14151,P0342,WH_DELHI_N,4,565.04,1234.59,17.21,0.0,1816.84,454.21
ORD-2024-14152,P0821,WH_BLR_S,46,22783.8,516.79,197.94,0.0,23498.53,510.84
ORD-2024-14153,P0027,WH_DELHI_N,35,18139.45,304.52,150.6,0.0,18594.57,531.27
ORD-2024-14154,P0195,WH_MUMBAI_W,10,5768.6,1430.67,43.03,0.0,7242.3,724.23
ORD-2024-14155,P0371,WH_KOLKATA_E,38,6512.82,1091.22,163.51,0.0,7767.55,204.41
ORD-2024-14156,P0884,WH_MUMBAI_W,30,8530.199999999999,1011.11,129.09,0.0,9670.4,322.35
ORD-2024-14157,P0363,WH_MUMBAI_W,42,28897.26,1187.2,180.72,0.0,30265.18,720.6
ORD-2024-14158,P0876,WH_KOLKATA_E,9,3976.47,717.27,38.73,0.0,4732.47,525.83
ORD-2024-14159,P0568,WH_NAGPUR_C,16,12103.36,1349.58,68.85,0.0,13521.79,845.11
ORD-2024-14160,P0021,WH_KOLKATA_E,4,989.08,908.95,17.21,0.0,1915.24,478.81
ORD-2024-14161,P0583,WH_MUMBAI_W,26,10637.12,826.25,111.88,0.0,11575.25,445.2
ORD-2024-14162,P0222,WH_MUMBAI_W,29,5482.16,718.15,124.79,0.0,6325.1,218.11
ORD-2024-14163,P0492,WH_MUMBAI_W,28,19367.600000000002,1632.7206,120.48,0.0,21120.8,754.31
ORD-2024-14164,P0641,WH_KOLKATA_E,11,5824.5,828.16,47.33,0.0,6699.99,609.09
ORD-2024-14165,P0567,WH_KOLKATA_E,28,10342.08,172.71,120.48,0.0,10635.27,379.83
ORD-2024-14166,P0432,WH_NAGPUR_C,44,33607.64,1432.71,189.33,0.0,35229.68,800.67
ORD-2024-14167,P0254,WH_NAGPUR_C,32,1785.92,840.82,137.69,0.0,2764.43,86.39
ORD-2024-14168,P0476,WH_DELHI_N,24,12793.920000000002,947.8,103.27,0.0,13844.99,576.87
ORD-2024-14169,P0633,WH_NAGPUR_C,42,20486.34,528.86,180.72,0.0,21195.92,504.66
ORD-2024-14170,P0700,WH_NAGPUR_C,39,32044.35,153.78,167.82,0.0,32365.95,829.9
ORD-2024-14171,P0335,WH_KOLKATA_E,7,5895.19,245.18,30.12,0.0,6170.49,881.5
ORD-2024-14172,P0926,WH_KOLKATA_E,18,9774.18,560.51,77.45,0.0,10412.14,578.45
ORD-2024-14173,P0517,WH_KOLKATA_E,3,893.97,1367.32,12.91,0.0,2274.2,758.07
ORD-2024-14174,P0430,WH_KOLKATA_E,44,24451.24,1592.99,189.33,0.0,26233.56,596.22
ORD-2024-14175,P0956,WH_DELHI_N,46,32769.94,295.01,197.94,0.0,33262.89,723.11
ORD-2024-14176,P0918,WH_BLR_S,20,8684.6,1200.65,86.06,0.0,9971.31,498.57
ORD-2024-14177,P0205,WH_NAGPUR_C,34,18859.12,1528.3,146.3,0.0,20533.72,603.93
ORD-2024-14178,P0834,WH_KOLKATA_E,30,19169.100000000002,569.94,129.09,0.0,19868.13,662.27
ORD-2024-14179,P0998,WH_BLR_S,9,607.23,1476.89,38.73,0.0,2122.85,235.87
ORD-2024-14180,P0584,WH_BLR_S,10,4800.6,813.42,43.03,0.0,5657.05,565.71
ORD-2024-14181,P0926,WH_MUMBAI_W,6,3258.06,553.01,25.82,0.0,3836.89,639.48
ORD-2024-14182,P0759,WH_KOLKATA_E,17,9364.96,1332.22,73.15,0.0,10770.33,633.55
ORD-2024-14183,P0188,WH_KOLKATA_E,15,12013.2,339.06,64.54,0.0,12416.8,827.79
ORD-2024-14184,P0088,WH_BLR_S,33,6727.71,821.02,142.0,0.0,7690.73,233.05
ORD-2024-14185,P0927,WH_DELHI_N,13,1220.57,367.27,55.94,0.0,1643.78,126.44
ORD-2024-14186,P0918,WH_BLR_S,42,18237.66,812.17,180.72,0.0,19230.55,457.87
ORD-2024-14187,P0005,WH_KOLKATA_E,44,15615.16,867.04,189.33,0.0,16671.53,378.9
ORD-2024-14188,P0836,WH_BLR_S,22,8389.7,954.97,94.67,0.0,9439.34,429.06
ORD-2024-14189,P0914,WH_KOLKATA_E,16,6199.2,380.48,68.85,0.0,6648.53,415.53
ORD-2024-14190,P0154,WH_NAGPUR_C,34,12775.5,1376.65,146.3,0.0,14298.45,420.54
ORD-2024-14191,P0300,WH_DELHI_N,3,1211.6399999999999,1520.99,12.91,0.0,2745.54,915.18
ORD-2024-14192,P0222,WH_NAGPUR_C,8,1512.32,1366.49,34.42,0.0,2913.23,364.15
ORD-2024-14193,P0357,WH_DELHI_N,20,9711.8,991.04,86.06,0.0,10788.9,539.44
ORD-2024-14194,P0220,WH_KOLKATA_E,47,28139.370000000003,1075.55,202.24,0.0,29417.16,625.9
ORD-2024-14195,P0952,WH_MUMBAI_W,24,11954.16,1494.31,103.27,0.0,13551.74,564.66
ORD-2024-14196,P0222,WH_BLR_S,18,3402.72,250.92,77.45,0.0,3731.09,207.28
ORD-2024-14197,P0998,WH_BLR_S,23,1551.81,1127.74,98.97,0.0,2778.52,120.81
ORD-2024-14198,P0345,WH_KOLKATA_E,1,703.59,982.54,4.3,0.0,1690.43,1690.43
ORD-2024-14199,P0429,WH_DELHI_N,2,1432.22,1207.08,8.61,0.0,2647.91,1323.96
ORD-2024-14200,P0926,WH_NAGPUR_C,5,2715.05,489.55,21.51,0.0,3226.11,645.22
ORD-2024-14201,P0027,WH_BLR_S,18,9328.86,566.47,77.45,0.0,9972.78,554.04
ORD-2024-14202,P0700,WH_MUMBAI_W,16,13146.4,1548.5,68.85,0.0,14763.75,922.73
ORD-2024-14203,P0191,WH_BLR_S,10,917.0,255.04,43.03,0.0,1215.07,121.51
ORD-2024-14204,P0545,WH_NAGPUR_C,29,8457.56,1630.13,124.79,0.0,10212.48,352.15
ORD-2024-14205,P0716,WH_DELHI_N,35,12990.95,1141.92,150.6,0.0,14283.47,408.1
ORD-2024-14206,P0998,WH_MUMBAI_W,25,1686.75,425.36,107.57,0.0,2219.68,88.79
ORD-2024-14207,P0083,WH_MUMBAI_W,42,22842.96,1123.48,180.72,0.0,24147.16,574.93
ORD-2024-14208,P0041,WH_MUMBAI_W,24,5882.16,1428.29,103.27,0.0,7413.72,308.91
ORD-2024-14209,P0589,WH_DELHI_N,13,3735.55,472.87,55.94,0.0,4264.36,328.03
ORD-2024-14210,P0567,WH_DELHI_N,21,7756.56,1101.94,90.36,0.0,8948.86,426.14
ORD-2024-14211,P0041,WH_NAGPUR_C,42,10293.78,1525.15,180.72,0.0,11999.65,285.71
ORD-2024-14212,P0115,WH_BLR_S,43,32951.329999999994,412.83,185.03,0.0,33549.19,780.21
ORD-2024-14213,P0634,WH_NAGPUR_C,39,28668.9,1591.09,167.82,0.0,30427.81,780.2
ORD-2024-14214,P0700,WH_NAGPUR_C,34,27936.1,377.0,146.3,0.0,28459.4,837.04
ORD-2024-14215,P0332,WH_MUMBAI_W,19,12089.699999999999,1110.14,81.76,0.0,13281.6,699.03
ORD-2024-14216,P0286,WH_DELHI_N,28,2871.1200000000003,95.6674,120.48,0.0,3087.27,110.26
ORD-2024-14217,P0218,WH_BLR_S,27,22176.18,796.84,116.18,0.0,23089.2,855.16
ORD-2024-14218,P0857,WH_DELHI_N,26,13452.4,230.82,111.88,0.0,13795.1,530.58
ORD-2024-14219,P0297,WH_DELHI_N,11,4892.469999999999,1632.7206,47.33,0.0,6572.52,597.5
ORD-2024-14220,P0926,WH_NAGPUR_C,49,26607.489999999998,1378.21,210.85,0.0,28196.55,575.44
ORD-2024-14221,P0076,WH_KOLKATA_E,35,8094.099999999999,1469.51,150.6,0.0,9714.21,277.55
ORD-2024-14222,P0083,WH_MUMBAI_W,20,10877.6,1427.32,86.06,0.0,12390.98,619.55
ORD-2024-14223,P0119,WH_DELHI_N,12,2762.3999999999996,1133.12,51.64,0.0,3947.16,328.93
ORD-2024-14224,P0714,WH_DELHI_N,28,2029.7199999999998,469.24,120.48,0.0,2619.44,93.55
ORD-2024-14225,P0316,WH_KOLKATA_E,2,1404.06,1544.49,8.61,0.0,2957.16,1478.58
ORD-2024-14226,P0056,WH_KOLKATA_E,1,681.03,737.8,4.3,0.0,1423.13,1423.13
