order_id,customer_id,customer_city,customer_state,product_id,warehouse_id,shipment_id,ordered_qty,fulfilled_qty,order_date,promised_date,actual_pod_date,order_status,is_on_time,is_in_full,is_canonical_otif
ORD-2024-25593,6375f48d885428bd1c84628e80583a8f,andrelandia,MG,P0079,WH_MUMBAI_W,SHP-25593,3,3,2024-07-22 12:00:00,2024-07-23 06:52:12,2024-07-23 15:28:48,DELIVERED_LATE,0,1,0
ORD-2024-25594,b04bfe72a69c8f083149c400839c83dc,belo horizonte,MG,P0521,WH_NAGPUR_C,SHP-25594,49,49,2024-07-23 20:00:00,2024-07-24 07:13:12,2024-07-24 07:17:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25595,51436e563c50b518d0ca230003396172,nova friburgo,RJ,P0131,WH_NAGPUR_C,SHP-25595,42,26,2024-07-24 12:00:00,2024-07-25 12:19:48,2024-07-26 09:32:24,DELIVERED_LATE,0,0,0
ORD-2024-25596,5f12f95bc1755253989dd6dedd75b510,teresopolis,RJ,P0062,WH_KOLKATA_E,SHP-25596,19,19,2024-07-25 10:00:00,2024-07-26 13:57:00,2024-07-26 13:47:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-25597,3a5a1d3cc48339dcf5da97cb1e09a031,tupaciguara,MG,P0866,WH_DELHI_N,SHP-25597,6,5,2024-07-27 08:00:00,2024-07-27 16:21:00,2024-07-27 16:27:00,DELIVERED_ON_TIME,0,0,0
ORD-2024-25598,4f7bafbdad9cf619d3edfed649ff0f26,guarulhos,SP,P0796,WH_KOLKATA_E,SHP-25598,7,7,2024-07-27 16:00:00,2024-07-28 21:39:00,2024-07-28 22:30:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25599,78ce8956f81efe3cc1fdad3544381d20,ferraz de vasconcelos,SP,P0125,WH_MUMBAI_W,SHP-25599,43,43,2024-07-29 00:00:00,2024-07-29 21:03:36,2024-07-29 21:18:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25600,36d38da46c36b3d6e53020634e2be979,carapicuiba,SP,P0866,WH_KOLKATA_E,SHP-25600,16,16,2024-07-30 10:00:00,2024-07-31 03:24:00,2024-07-31 22:28:12,DELIVERED_LATE,0,1,0
ORD-2024-25601,9fa56e6eb804eb7f8c2d80a133c84546,sao paulo,SP,P0266,WH_MUMBAI_W,SHP-25601,36,36,2024-07-30 01:00:00,2024-07-31 03:02:24,2024-07-31 03:27:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25602,b884055664707073d218e5faa9c10f8f,salvador,BA,P0297,WH_MUMBAI_W,SHP-25602,4,4,2024-07-31 04:00:00,2024-08-01 08:16:12,2024-08-01 23:12:36,FAILED,0,1,0
ORD-2024-25603,da056635486469f6a869224f2046ef0d,mirante da serra,RO,P0371,WH_DELHI_N,SHP-25603,18,18,2024-08-01 12:00:00,2024-08-02 13:04:12,2024-08-02 13:08:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25604,52fbd9fb0561eb0384eb3e5649d2a640,corumba,MS,P0230,WH_NAGPUR_C,SHP-25604,32,32,2024-08-02 10:00:00,2024-08-03 15:26:24,2024-08-03 15:18:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25605,7a53f98dd19fa1493d14741d38ef87b2,campo novo do parecis,MT,P0404,WH_BLR_S,SHP-25605,32,32,2024-08-03 18:00:00,2024-08-04 16:33:00,2024-08-04 16:31:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-25606,f49349e32adfe9a9a41a136aabe1c8c3,atibaia,SP,P0584,WH_DELHI_N,SHP-25606,18,11,2024-08-05 06:00:00,2024-08-05 20:00:36,2024-08-06 18:17:24,DELIVERED_LATE,0,0,0
ORD-2024-25607,1a4b762133b7e44eca5756c5a267615f,guarapari,ES,P0218,WH_BLR_S,SHP-25607,39,39,2024-08-05 23:00:00,2024-08-06 21:39:00,2024-08-07 16:52:48,DELIVERED_LATE,0,1,0
ORD-2024-25608,6a7faf5dfbea3a3385aaa496629eb0b3,natal,RN,P0893,WH_NAGPUR_C,SHP-25608,43,43,2024-08-06 23:00:00,2024-08-08 01:46:48,2024-08-08 08:13:12,DELIVERED_LATE,0,1,0
ORD-2024-25609,0e37385834260d6111727103a93e790a,barretos,SP,P0700,WH_MUMBAI_W,SHP-25609,37,37,2024-08-07 20:00:00,2024-08-08 08:01:48,2024-08-08 08:03:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25610,28290f0535157d1ffb43629e3a790c4c,santos,SP,P0202,WH_KOLKATA_E,SHP-25610,28,28,2024-08-08 08:00:00,2024-08-09 10:37:12,2024-08-09 12:03:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25611,091fea6ad6eea188d7ef495b8b0a3551,itapecerica da serra,SP,P0790,WH_KOLKATA_E,SHP-25611,39,39,2024-08-09 23:00:00,2024-08-10 08:40:12,2024-08-10 08:50:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25612,9235b5fc6713b7c6c4f69975c54a8028,sorocaba,SP,P0422,WH_BLR_S,SHP-25612,2,2,2024-08-10 21:00:00,2024-08-11 12:14:24,2024-08-11 12:55:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25613,574e7fc4efc2ba7caa7c4a006633f6bd,itaborai,RJ,P0041,WH_NAGPUR_C,SHP-25613,37,37,2024-08-11 16:00:00,2024-08-12 14:16:12,2024-08-12 13:52:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-25614,e3249491f80e1cdd4afbaf3bcc428862,sao benedito,CE,P0608,WH_KOLKATA_E,SHP-25614,37,37,2024-08-13 06:00:00,2024-08-13 19:46:48,2024-08-13 21:31:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25615,11f80f375a9a1438afcdba2e501750f1,sao paulo,SP,P0345,WH_DELHI_N,SHP-25615,2,2,2024-08-14 03:00:00,2024-08-15 01:31:48,2024-08-15 03:18:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25616,ba3d3c02e06168e577af7ef349c9313d,lajeado,RS,P0372,WH_KOLKATA_E,SHP-25616,19,19,2024-08-15 10:00:00,2024-08-16 02:52:12,2024-08-16 02:18:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25617,9432681221f462df34a46ddb23b6e722,ibirite,MG,P0222,WH_DELHI_N,SHP-25617,5,5,2024-08-15 11:00:00,2024-08-16 03:35:24,2024-08-16 12:07:12,DELIVERED_LATE,0,1,0
ORD-2024-25618,fc93a33a8d33483b8d7745c94094d37a,rio de janeiro,RJ,P0193,WH_DELHI_N,SHP-25618,44,44,2024-08-16 15:00:00,2024-08-17 07:38:24,2024-08-17 08:26:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25619,b68c49b9c29f5a6aa75b3c0cb741af32,indaiatuba,SP,P0430,WH_BLR_S,SHP-25619,13,13,2024-08-17 19:00:00,2024-08-18 08:38:24,2024-08-18 08:10:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-25620,d35fcaf8e2d179c2ad758ae8beadc501,brasilia,DF,P0056,WH_DELHI_N,SHP-25620,22,22,2024-08-18 13:00:00,2024-08-19 13:34:12,2024-08-19 13:00:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25621,439bc92927a921a224859030eb519c31,sao paulo,SP,P0821,WH_NAGPUR_C,SHP-25621,7,7,2024-08-19 15:00:00,2024-08-20 16:30:36,2024-08-20 15:31:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-25622,4c57350878dc525a21ffc4a75a94af37,paulinia,SP,P0143,WH_MUMBAI_W,SHP-25622,2,2,2024-08-21 04:00:00,2024-08-21 18:48:00,2024-08-21 20:37:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-25623,05af4522d26d0a46926e0337ef153dd9,santos,SP,P0347,WH_KOLKATA_E,SHP-25623,14,14,2024-08-21 22:00:00,2024-08-22 21:25:12,2024-08-22 22:54:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25624,90f65e1539426f18ab1941841d728c72,visconde do rio branco,MG,P0567,WH_MUMBAI_W,SHP-25624,25,25,2024-08-23 08:00:00,2024-08-24 00:27:36,2024-08-23 23:41:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-25625,859f932eedd05cd8c8adb71320a3528e,fortaleza,CE,P0294,WH_MUMBAI_W,SHP-25625,26,26,2024-08-23 05:00:00,2024-08-24 02:58:48,2024-08-24 13:58:12,DELIVERED_LATE,0,1,0
ORD-2024-25626,ea8468e1d8105f78251e09dbd384f524,aracaju,SE,P0195,WH_MUMBAI_W,SHP-25626,5,5,2024-08-24 17:00:00,2024-08-25 05:56:24,2024-08-25 05:43:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-25627,0c2473e5a7533f687f8e6aa29efbdc7d,rio de janeiro,RJ,P0103,WH_KOLKATA_E,SHP-25627,20,20,2024-08-25 13:00:00,2024-08-26 14:31:48,2024-08-26 16:09:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25628,a522013962bdf8fbae9cfff7541eba9c,brasilia,DF,P0161,WH_BLR_S,SHP-25628,12,12,2024-08-27 05:00:00,2024-08-27 15:21:36,2024-08-28 07:31:48,DELIVERED_LATE,0,1,0
ORD-2024-25629,47377a11634958c58ce218a27af0854c,campo grande,MS,P0892,WH_DELHI_N,SHP-25629,36,36,2024-08-28 02:00:00,2024-08-28 18:16:48,2024-08-28 18:29:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25630,a5138200b55abbe1d5d8035503f7dcc6,americana,SP,P0337,WH_KOLKATA_E,SHP-25630,31,31,2024-08-29 08:00:00,2024-08-29 19:38:24,2024-08-29 19:12:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25631,adfecba3f0ad769e4e73e28b71eaa2f5,goias,GO,P0213,WH_MUMBAI_W,SHP-25631,17,17,2024-08-29 19:00:00,2024-08-30 21:07:48,2024-08-31 20:25:12,DELIVERED_LATE,0,1,0
ORD-2024-25632,19f22bf278ae27a092f597a7506c11c1,guarapari,ES,P0560,WH_NAGPUR_C,SHP-25632,16,16,2024-08-31 16:00:00,2024-09-01 02:15:36,2024-09-01 03:36:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25633,a7f101f963004132b71c871d36a922e4,jaboticabal,SP,P0521,WH_BLR_S,SHP-25633,10,10,2024-08-31 17:00:00,2024-09-01 04:31:12,2024-09-01 03:54:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25634,3e4fcf75544e17b1320aedf7f8dab937,fernandopolis,SP,P0332,WH_NAGPUR_C,SHP-25634,35,35,2024-09-01 20:00:00,2024-09-02 06:38:24,2024-09-02 08:10:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25635,3921e420e5646a7e636ac3c2b6334136,serra,ES,P0492,WH_DELHI_N,SHP-25635,33,33,2024-09-02 18:00:00,2024-09-03 13:04:12,2024-09-03 14:52:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25636,aea9879eed7eaea1accab48e93be3ace,sao paulo,SP,P0511,WH_BLR_S,SHP-25636,38,38,2024-09-03 23:00:00,2024-09-04 12:34:12,2024-09-04 12:24:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25637,4bc1e3737b598519c907f5b203f08044,campinas,SP,P0011,WH_NAGPUR_C,SHP-25637,35,35,2024-09-05 04:00:00,2024-09-05 18:48:00,2024-09-06 03:04:48,DELIVERED_LATE,0,1,0
ORD-2024-25638,28976f318be6fab13ebd08f99ad7dc3f,passo fundo,RS,P0748,WH_DELHI_N,SHP-25638,27,27,2024-09-06 00:00:00,2024-09-06 17:51:36,2024-09-07 12:00:36,DELIVERED_LATE,0,1,0
ORD-2024-25639,34719522510c9db1f9599a1dc98d61a5,sao bernardo do campo,SP,P0962,WH_KOLKATA_E,SHP-25639,7,7,2024-09-06 19:00:00,2024-09-07 23:19:48,2024-09-07 23:09:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25640,f4089d4af6a57725128cafde4c098188,teotonio vilela,AL,P0491,WH_MUMBAI_W,SHP-25640,27,27,2024-09-08 04:00:00,2024-09-09 03:31:48,2024-09-09 14:38:24,DELIVERED_LATE,0,1,0
ORD-2024-25641,86c9a39c17fae370a496545e5d9a324c,jundiai,SP,P0115,WH_DELHI_N,SHP-25641,41,41,2024-09-08 04:00:00,2024-09-09 06:36:00,2024-09-09 23:09:00,DELIVERED_LATE,0,1,0
ORD-2024-25642,0e4632e78dcf05fc45aded8e52b25c32,brasilia,DF,P0620,WH_DELHI_N,SHP-25642,12,12,2024-09-09 20:00:00,2024-09-10 11:31:48,2024-09-10 12:34:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25643,b56ee98181afc3948a758d73a08423de,bento de abreu,SP,P0218,WH_BLR_S,SHP-25643,46,46,2024-09-10 23:00:00,2024-09-11 11:01:48,2024-09-11 10:12:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25644,8e6ca829706ccbf262d3cfcebe7ceb52,teresina,PI,P0834,WH_NAGPUR_C,SHP-25644,33,33,2024-09-12 00:00:00,2024-09-12 13:31:48,2024-09-12 13:56:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25645,ca76733eeda54059c97f9610c1f6d1c0,ibiruba,RS,P0222,WH_MUMBAI_W,SHP-25645,13,13,2024-09-13 04:00:00,2024-09-13 18:58:12,2024-09-13 18:46:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-25646,7c59cfefe5ae2b8d96ad4c09c3126faf,alvares machado,SP,P0470,WH_BLR_S,SHP-25646,2,2,2024-09-13 16:00:00,2024-09-14 17:27:00,2024-09-15 07:46:12,FAILED,0,1,0
ORD-2024-25647,045b31c2888ad0ee254e1387e410ee89,sao paulo,SP,P0592,WH_BLR_S,SHP-25647,3,3,2024-09-15 11:00:00,2024-09-15 23:17:24,2024-09-15 22:35:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-25648,91f0e19a871ba369b58842b01aa248f6,itajuba,MG,P0465,WH_DELHI_N,SHP-25648,11,11,2024-09-15 22:00:00,2024-09-17 04:48:36,2024-09-17 03:55:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-25649,3054b6322c7112b56c441d044a5b7033,barreiras,BA,P0064,WH_KOLKATA_E,SHP-25649,5,5,2024-09-16 05:00:00,2024-09-17 03:46:48,2024-09-17 03:34:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-25650,052342bf498e2b4c567acdace49e23f6,contagem,MG,P0662,WH_NAGPUR_C,SHP-25650,2,2,2024-09-17 15:00:00,2024-09-18 08:21:36,2024-09-18 07:54:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25651,2befd838f726c482b5281c5f849b3cad,rio de janeiro,RJ,P0280,WH_DELHI_N,SHP-25651,46,46,2024-09-18 16:00:00,2024-09-19 09:06:00,2024-09-19 10:03:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25652,045af42c1cdb848f5364dece77e9e08b,rio grande,RS,P0150,WH_BLR_S,SHP-25652,28,28,2024-09-19 18:00:00,2024-09-20 17:18:00,2024-09-21 06:28:12,DELIVERED_LATE,0,1,0
ORD-2024-25653,a20ebf0d24eb9d9537e5f16205687af4,caxias,MA,P0465,WH_BLR_S,SHP-25653,13,13,2024-09-20 23:00:00,2024-09-21 19:39:36,2024-09-22 15:32:24,DELIVERED_LATE,0,1,0
ORD-2024-25654,b21f7decb04caeb2ac9eb6095e4626ef,sao paulo,SP,P0337,WH_DELHI_N,SHP-25654,46,46,2024-09-21 19:00:00,2024-09-22 22:06:36,2024-09-22 22:18:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25655,899b712f06e7b29eecd343b85cfe9136,florianopolis,SC,P0627,WH_NAGPUR_C,SHP-25655,35,35,2024-09-22 19:00:00,2024-09-23 21:00:00,2024-09-23 20:12:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25656,9b665a2a798904a4f68c8b09f08c65dc,faxinal,PR,P0364,WH_NAGPUR_C,SHP-25656,40,40,2024-09-24 14:00:00,2024-09-25 02:22:12,2024-09-25 02:03:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25657,90eb27e381d8c75dd3acf2f87fd8aa50,sao paulo,SP,P0430,WH_BLR_S,SHP-25657,13,13,2024-09-24 04:00:00,2024-09-25 03:26:24,2024-09-25 05:05:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25658,fd4333e53f43e1531b94d8d3f020c27f,ituporanga,SC,P0030,WH_DELHI_N,SHP-25658,12,12,2024-09-25 23:00:00,2024-09-26 11:07:12,2024-09-26 12:36:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25659,ca1cdd20afd582a805c787951ba0a30a,belo horizonte,MG,P0254,WH_KOLKATA_E,SHP-25659,18,18,2024-09-26 18:00:00,2024-09-27 14:12:00,2024-09-27 13:27:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25660,b23ee95fb2dba205de0f7a0181778b1b,embu,SP,P0332,WH_KOLKATA_E,SHP-25660,18,18,2024-09-27 13:00:00,2024-09-28 15:52:12,2024-09-28 15:33:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25661,5577986e87a01d8f0d0055fb5229b436,catanduva,SP,P0633,WH_DELHI_N,SHP-25661,17,17,2024-06-30 21:00:00,2024-07-01 18:24:00,2024-07-01 19:42:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25662,aeb04df5f92479711fd4d147f5a993c3,rio de janeiro,RJ,P0202,WH_BLR_S,SHP-25662,39,39,2024-07-02 09:00:00,2024-07-02 18:38:24,2024-07-03 14:46:48,DELIVERED_LATE,0,1,0
ORD-2024-25663,2cdd14266e171616685c2a2deaaa76f3,itapolis,SP,P0279,WH_NAGPUR_C,SHP-25663,22,22,2024-07-02 20:00:00,2024-07-03 20:30:36,2024-07-03 20:08:24,DELIVERED_ON_TIME,1,1,1
ORD-2024-25664,c0ff1e29f4d781683beca18200983257,sao paulo,SP,P0544,WH_DELHI_N,SHP-25664,13,13,2024-07-04 17:00:00,2024-07-05 04:35:24,2024-07-06 02:33:00,DELIVERED_LATE,0,1,0
ORD-2024-25665,db923ab57ea2d9e73563d6a69825da4b,goiania,GO,P0927,WH_NAGPUR_C,SHP-25665,45,45,2024-07-04 06:00:00,2024-07-05 03:36:00,2024-07-05 03:12:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25666,3a11b365f9dc63f1bb29092b36b9add1,niteroi,RJ,P0517,WH_DELHI_N,SHP-25666,38,38,2024-07-05 12:00:00,2024-07-06 06:48:00,2024-07-06 15:30:36,FAILED,0,1,0
ORD-2024-25667,bc251d1c25a7713b2bc3ee7806616135,andradina,SP,P0746,WH_KOLKATA_E,SHP-25667,19,19,2024-07-06 15:00:00,2024-07-07 09:43:48,2024-07-07 09:48:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25668,5465b7f5a979c889d268c5e502aea50c,florianopolis,SC,P0533,WH_DELHI_N,SHP-25668,24,24,2024-07-07 18:00:00,2024-07-08 13:20:24,2024-07-08 14:18:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25669,21c545f4466f3b3baf04ae4f5001351c,campinas,SP,P0965,WH_MUMBAI_W,SHP-25669,19,19,2024-07-08 20:00:00,2024-07-09 16:10:48,2024-07-09 16:10:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-25670,ca15767a3c28ef04c7f7b6bb3cace110,votuporanga,SP,P0218,WH_KOLKATA_E,SHP-25670,21,21,2024-07-10 09:00:00,2024-07-10 18:43:12,2024-07-10 19:41:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25671,0332d8ec6d259a1caeda045188ffe70f,sao paulo,SP,P0195,WH_MUMBAI_W,SHP-25671,24,24,2024-07-11 00:00:00,2024-07-11 20:52:12,2024-07-11 20:36:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25672,31a30258ec48f7136adf7250e14c6fc2,franca,SP,P0368,WH_NAGPUR_C,SHP-25672,30,30,2024-07-12 12:00:00,2024-07-13 04:10:48,2024-07-13 05:20:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25673,d1d67e6e2d57800a09b5fa607ea74f89,sao paulo,SP,P0161,WH_NAGPUR_C,SHP-25673,28,28,2024-07-12 18:00:00,2024-07-13 08:17:24,2024-07-13 08:22:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-25674,6943ece6e8fee2637f6b06f466412be8,tres rios,RJ,P0345,WH_MUMBAI_W,SHP-25674,48,48,2024-07-13 16:00:00,2024-07-14 06:01:48,2024-07-14 15:51:36,DELIVERED_LATE,0,1,0
ORD-2024-25675,ba3c543c2b495c38f9dc47b4814c7b32,sao paulo,SP,P0368,WH_BLR_S,SHP-25675,35,35,2024-07-14 09:00:00,2024-07-15 11:51:00,2024-07-16 02:17:24,FAILED,0,1,0
ORD-2024-25676,02470f4de93d257745873d383dbca7b0,joinville,SC,P0876,WH_MUMBAI_W,SHP-25676,46,46,2024-07-15 21:00:00,2024-07-16 13:56:24,2024-07-16 14:13:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-25677,f96144f946e8e590fabf60a3a1e3342e,sao paulo,SP,P0458,WH_KOLKATA_E,SHP-25677,38,38,2024-07-17 04:00:00,2024-07-17 17:00:00,2024-07-17 17:18:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25678,f74078b8c7665e05f5192f8c7bd95046,dois irmaos,RS,P0716,WH_MUMBAI_W,SHP-25678,17,17,2024-07-17 18:00:00,2024-07-18 22:02:24,2024-07-18 22:22:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25679,61527352a91ee41c02fa8c3bda8423f3,sao paulo,SP,P0176,WH_MUMBAI_W,SHP-25679,48,48,2024-07-18 21:00:00,2024-07-20 01:01:48,2024-07-20 03:00:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25680,4065220eed89fd8ea2f1ba0f8986e445,serra,ES,P0119,WH_MUMBAI_W,SHP-25680,34,34,2024-07-19 23:00:00,2024-07-20 23:26:24,2024-07-20 23:01:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-25681,a85426566231cdc8739aa30a0aa5e031,sao paulo,SP,P0909,WH_MUMBAI_W,SHP-25681,9,9,2024-07-20 05:00:00,2024-07-21 07:57:00,2024-07-21 09:15:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25682,2b3d94ad32203f90d7f85edb7a199bc6,canoas,RS,P0867,WH_KOLKATA_E,SHP-25682,13,13,2024-07-21 16:00:00,2024-07-22 05:06:36,2024-07-22 05:46:12,DELIVERED_ON_TIME,0,1,0
ORD-2024-25683,aede53c41bbd7d79c62bba347fe8f36e,armacao dos buzios,RJ,P0567,WH_DELHI_N,SHP-25683,14,14,2024-07-22 20:00:00,2024-07-23 10:56:24,2024-07-23 11:10:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25684,8b506f4dc52ba6daee9c1ac2987caa26,barueri,SP,P0913,WH_NAGPUR_C,SHP-25684,26,26,2024-07-23 19:00:00,2024-07-24 11:38:24,2024-07-24 12:33:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25685,19e73590fcf381227b1cd26efb6fffca,sao paulo,SP,P0280,WH_DELHI_N,SHP-25685,21,21,2024-07-25 01:00:00,2024-07-25 18:27:00,2024-07-25 20:00:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25686,d729159365c9d50643bfb026ffdbef04,sao jose dos campos,SP,P0583,WH_MUMBAI_W,SHP-25686,44,44,2024-07-26 07:00:00,2024-07-26 19:47:24,2024-07-26 20:11:24,DELIVERED_ON_TIME,0,1,0
ORD-2024-25687,9b2edc09b7b984bc7166ca79d4b7b864,sao paulo,SP,P0408,WH_BLR_S,SHP-25687,20,20,2024-07-27 00:00:00,2024-07-27 20:57:00,2024-07-27 22:33:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25688,b2a89e46355af5dfd2f26b450d97a014,cruzeiro do sul,RS,P0119,WH_MUMBAI_W,SHP-25688,11,11,2024-07-28 05:00:00,2024-07-29 01:16:12,2024-07-29 00:33:00,DELIVERED_ON_TIME,1,1,1
ORD-2024-25689,fb6d941b6683b983b6e78cf1668b346e,sao paulo,SP,P0821,WH_KOLKATA_E,SHP-25689,42,42,2024-07-28 11:00:00,2024-07-29 03:45:00,2024-07-29 16:42:00,DELIVERED_LATE,0,1,0
ORD-2024-25690,95168a30ca453d4be99e6932ab886616,salvador,BA,P0876,WH_DELHI_N,SHP-25690,35,35,2024-07-29 05:00:00,2024-07-30 09:22:12,2024-07-30 09:31:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25691,ef1a418be86c78a53772a03837ca33e0,sao jose dos campos,SP,P0363,WH_NAGPUR_C,SHP-25691,48,48,2024-07-31 02:00:00,2024-07-31 12:28:12,2024-07-31 13:10:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25692,2e4087986fa221f5263e10e27c8e9709,volta redonda,RJ,P0056,WH_MUMBAI_W,SHP-25692,31,31,2024-07-31 22:00:00,2024-08-01 14:40:12,2024-08-02 03:59:24,DELIVERED_LATE,0,1,0
ORD-2024-25693,15a79a154b59ad517cd8b807087ac3ee,piedade,SP,P0852,WH_BLR_S,SHP-25693,18,18,2024-08-01 16:00:00,2024-08-02 19:12:00,2024-08-02 19:07:12,DELIVERED_ON_TIME,1,1,1
ORD-2024-25694,a36cf1455b895227d63f128aeb3d45af,sao paulo,SP,P0809,WH_BLR_S,SHP-25694,14,14,2024-08-03 07:00:00,2024-08-03 17:10:12,2024-08-03 18:01:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25695,0221ef5387bbb856f1b319d942fd15bc,sao caetano do sul,SP,P0476,WH_KOLKATA_E,SHP-25695,49,49,2024-08-04 03:00:00,2024-08-05 00:22:48,2024-08-05 00:54:00,DELIVERED_ON_TIME,0,1,0
ORD-2024-25696,bffdf95e4245d60c87bf158396ce1005,salvador,BA,P0596,WH_MUMBAI_W,SHP-25696,5,5,2024-08-05 09:00:00,2024-08-06 03:21:36,2024-08-06 03:19:48,DELIVERED_ON_TIME,1,1,1
ORD-2024-25697,268618e50b74d8bcdd12b134768be28a,belo horizonte,MG,P0247,WH_NAGPUR_C,SHP-25697,17,17,2024-08-05 13:00:00,2024-08-06 05:05:24,2024-08-06 04:42:36,DELIVERED_ON_TIME,1,1,1
ORD-2024-25698,2086f96c2dbc3656d9843850da7e8ca9,mage,RJ,P0565,WH_NAGPUR_C,SHP-25698,21,21,2024-08-06 19:00:00,2024-08-07 10:35:24,2024-08-07 11:54:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25699,bbfdaee8d0707c77fbd48fe08db7347b,pocos de caldas,MG,P0091,WH_DELHI_N,SHP-25699,14,14,2024-08-07 09:00:00,2024-08-08 08:30:36,2024-08-08 09:54:36,DELIVERED_ON_TIME,0,1,0
ORD-2024-25700,126ef3e3910767db1353e751327dcbf6,almirante tamandare,PR,P0193,WH_DELHI_N,SHP-25700,3,1,2024-08-08 11:00:00,2024-08-09 16:04:48,2024-08-09 15:43:12,DELIVERED_ON_TIME,1,0,0
ORD-2024-25701,469bd5019cd9eb4e96fe8eaacc7a7cad,rio de janeiro,RJ,P0191,WH_DELHI_N,SHP-25701,31,31,2024-08-09 19:00:00,2024-08-10 16:06:36,2024-08-11 02:12:00,FAILED,0,1,0
ORD-2024-25702,60d3d696d3ad1aa3bc4e6727abea6824,urubici,SC,P0560,WH_BLR_S,SHP-25702,25,25,2024-08-11 06:00:00,2024-08-11 17:13:48,2024-08-11 18:52:48,DELIVERED_ON_TIME,0,1,0
ORD-2024-25703,961550c2d5a8c8f344f070cd57768e1c,curitiba,PR,P0198,WH_DELHI_N,SHP-25703,47,47,2024-08-12 06:00:00,2024-08-12 20:10:48,2024-08-13 04:50:24,DELIVERED_LATE,0,1,0
